,datetime,detid,flow
13320,2016-04-18 16:09:00,K1D43,740.0
13321,2016-04-18 16:12:00,K1D43,560.0
13322,2016-04-18 16:15:00,K1D43,800.0
13323,2016-04-18 16:18:00,K1D43,620.0
13324,2016-04-18 16:21:00,K1D43,740.0
13325,2016-04-18 16:24:00,K1D43,800.0
13326,2016-04-18 16:27:00,K1D43,620.0
13327,2016-04-18 16:30:00,K1D43,780.0
13328,2016-04-18 16:33:00,K1D43,780.0
13329,2016-04-18 16:36:00,K1D43,760.0
13330,2016-04-18 16:39:00,K1D43,740.0
13331,2016-04-18 16:42:00,K1D43,720.0
13332,2016-04-18 16:45:00,K1D43,800.0
13333,2016-04-18 16:48:00,K1D43,660.0
13334,2016-04-18 16:51:00,K1D43,840.0
13335,2016-04-18 16:54:00,K1D43,680.0
13336,2016-04-18 16:57:00,K1D43,580.0
13337,2016-04-18 17:00:00,K1D43,700.0
13338,2016-04-18 17:03:00,K1D43,500.0
13339,2016-04-18 17:06:00,K1D43,560.0
13340,2016-04-18 17:09:00,K1D43,480.0
13341,2016-04-18 17:12:00,K1D43,500.0
13342,2016-04-18 17:15:00,K1D43,660.0
13343,2016-04-18 17:18:00,K1D43,380.0
13344,2016-04-18 17:21:00,K1D43,340.0
13345,2016-04-18 17:24:00,K1D43,600.0
13346,2016-04-18 17:27:00,K1D43,400.0
13347,2016-04-18 17:30:00,K1D43,500.0
13348,2016-04-18 17:33:00,K1D43,340.0
13349,2016-04-18 17:36:00,K1D43,500.0
13350,2016-04-18 17:39:00,K1D43,520.0
13351,2016-04-18 17:42:00,K1D43,460.0
13352,2016-04-18 17:45:00,K1D43,240.0
13353,2016-04-18 17:48:00,K1D43,360.0
13354,2016-04-18 17:51:00,K1D43,320.0
13355,2016-04-18 17:54:00,K1D43,360.0
13356,2016-04-18 17:57:00,K1D43,360.0
13357,2016-04-18 18:00:00,K1D43,300.0
13358,2016-04-18 18:03:00,K1D43,300.0
13359,2016-04-18 18:06:00,K1D43,360.0
13360,2016-04-18 18:09:00,K1D43,460.0
13361,2016-04-18 18:12:00,K1D43,280.0
13362,2016-04-18 18:15:00,K1D43,260.0
13363,2016-04-18 18:18:00,K1D43,380.0
13364,2016-04-18 18:21:00,K1D43,300.0
13365,2016-04-18 18:24:00,K1D43,260.0
13366,2016-04-18 18:27:00,K1D43,280.0
13367,2016-04-18 18:30:00,K1D43,360.0
13368,2016-04-18 18:33:00,K1D43,220.0
13369,2016-04-18 18:36:00,K1D43,280.0
13370,2016-04-18 18:39:00,K1D43,240.0
13371,2016-04-18 18:42:00,K1D43,240.0
13372,2016-04-18 18:45:00,K1D43,140.0
13373,2016-04-18 18:48:00,K1D43,240.0
13374,2016-04-18 18:51:00,K1D43,400.0
13375,2016-04-18 18:54:00,K1D43,240.0
13376,2016-04-18 18:57:00,K1D43,180.0
13377,2016-04-18 19:00:00,K1D43,100.0
13378,2016-04-18 19:03:00,K1D43,180.0
13379,2016-04-18 19:06:00,K1D43,80.0
13380,2016-04-18 19:09:00,K1D43,240.0
13381,2016-04-18 19:12:00,K1D43,240.0
13382,2016-04-18 19:15:00,K1D43,160.0
13383,2016-04-18 19:18:00,K1D43,200.0
13384,2016-04-18 19:21:00,K1D43,120.0
13385,2016-04-18 19:24:00,K1D43,100.0
13386,2016-04-18 19:27:00,K1D43,160.0
13387,2016-04-18 19:30:00,K1D43,100.0
13388,2016-04-18 19:33:00,K1D43,160.0
13389,2016-04-18 19:36:00,K1D43,220.0
13390,2016-04-18 19:39:00,K1D43,240.0
13391,2016-04-18 19:42:00,K1D43,60.0
13392,2016-04-18 19:45:00,K1D43,180.0
13393,2016-04-18 19:48:00,K1D43,100.0
13394,2016-04-18 19:51:00,K1D43,120.0
13395,2016-04-18 19:54:00,K1D43,120.0
13396,2016-04-18 19:57:00,K1D43,120.0
13397,2016-04-18 20:00:00,K1D43,140.0
13398,2016-04-18 20:03:00,K1D43,120.0
13399,2016-04-18 20:06:00,K1D43,140.0
13400,2016-04-18 20:09:00,K1D43,200.0
13401,2016-04-18 20:12:00,K1D43,80.0
13402,2016-04-18 20:15:00,K1D43,240.0
13403,2016-04-18 20:18:00,K1D43,120.0
13404,2016-04-18 20:21:00,K1D43,180.0
13405,2016-04-18 20:24:00,K1D43,120.0
13406,2016-04-18 20:27:00,K1D43,100.0
13407,2016-04-18 20:30:00,K1D43,20.0
13408,2016-04-18 20:33:00,K1D43,180.0
13409,2016-04-18 20:36:00,K1D43,140.0
13410,2016-04-18 20:39:00,K1D43,140.0
13411,2016-04-18 20:42:00,K1D43,80.0
13412,2016-04-18 20:45:00,K1D43,160.0
13413,2016-04-18 20:48:00,K1D43,40.0
13414,2016-04-18 20:51:00,K1D43,120.0
13415,2016-04-18 20:54:00,K1D43,100.0
13416,2016-04-18 20:57:00,K1D43,140.0
13417,2016-04-18 21:00:00,K1D43,180.0
13418,2016-04-18 21:03:00,K1D43,100.0
13419,2016-04-18 21:06:00,K1D43,60.0
13420,2016-04-18 21:09:00,K1D43,120.0
13421,2016-04-18 21:12:00,K1D43,20.0
13422,2016-04-18 21:15:00,K1D43,60.0
13423,2016-04-18 21:18:00,K1D43,100.0
13424,2016-04-18 21:21:00,K1D43,40.0
13425,2016-04-18 21:24:00,K1D43,20.0
13426,2016-04-18 21:27:00,K1D43,40.0
13427,2016-04-18 21:30:00,K1D43,20.0
13428,2016-04-18 21:33:00,K1D43,40.0
13429,2016-04-18 21:36:00,K1D43,20.0
13430,2016-04-18 21:39:00,K1D43,80.0
13431,2016-04-18 21:42:00,K1D43,0.0
13432,2016-04-18 21:45:00,K1D43,20.0
13433,2016-04-18 21:48:00,K1D43,0.0
13434,2016-04-18 21:51:00,K1D43,0.0
13435,2016-04-18 21:54:00,K1D43,40.0
13436,2016-04-18 21:57:00,K1D43,20.0
13437,2016-04-18 22:00:00,K1D43,20.0
13438,2016-04-18 22:03:00,K1D43,20.0
13439,2016-04-18 22:06:00,K1D43,0.0
13440,2016-04-18 22:09:00,K1D43,0.0
13441,2016-04-18 22:12:00,K1D43,60.0
13442,2016-04-18 22:15:00,K1D43,20.0
13443,2016-04-18 22:18:00,K1D43,0.0
13444,2016-04-18 22:21:00,K1D43,60.0
13445,2016-04-18 22:24:00,K1D43,0.0
13446,2016-04-18 22:27:00,K1D43,0.0
13447,2016-04-18 22:30:00,K1D43,20.0
13448,2016-04-18 22:33:00,K1D43,20.0
13449,2016-04-18 22:36:00,K1D43,0.0
13450,2016-04-18 22:39:00,K1D43,20.0
13451,2016-04-18 22:42:00,K1D43,40.0
13452,2016-04-18 22:45:00,K1D43,60.0
13453,2016-04-18 22:48:00,K1D43,60.0
13454,2016-04-18 22:51:00,K1D43,40.0
13455,2016-04-18 22:54:00,K1D43,0.0
13456,2016-04-18 22:57:00,K1D43,0.0
13457,2016-04-18 23:00:00,K1D43,40.0
13458,2016-04-18 23:03:00,K1D43,0.0
13459,2016-04-18 23:06:00,K1D43,0.0
13460,2016-04-18 23:09:00,K1D43,40.0
13461,2016-04-18 23:12:00,K1D43,20.0
13462,2016-04-18 23:15:00,K1D43,0.0
13463,2016-04-18 23:18:00,K1D43,0.0
13464,2016-04-18 23:21:00,K1D43,40.0
13465,2016-04-18 23:24:00,K1D43,0.0
13466,2016-04-18 23:27:00,K1D43,0.0
13467,2016-04-18 23:30:00,K1D43,0.0
13468,2016-04-18 23:33:00,K1D43,0.0
13469,2016-04-18 23:36:00,K1D43,20.0
13470,2016-04-18 23:39:00,K1D43,0.0
13471,2016-04-18 23:42:00,K1D43,0.0
13472,2016-04-18 23:45:00,K1D43,0.0
13473,2016-04-18 23:48:00,K1D43,0.0
13474,2016-04-18 23:51:00,K1D43,0.0
13475,2016-04-18 23:54:00,K1D43,0.0
13476,2016-04-18 23:57:00,K1D43,20.0
13477,2016-04-19 00:00:00,K1D43,20.0
13478,2016-04-19 00:03:00,K1D43,20.0
13479,2016-04-19 00:06:00,K1D43,0.0
13480,2016-04-19 00:09:00,K1D43,0.0
13481,2016-04-19 00:12:00,K1D43,0.0
13482,2016-04-19 00:15:00,K1D43,0.0
13483,2016-04-19 00:18:00,K1D43,0.0
13484,2016-04-19 00:21:00,K1D43,0.0
13485,2016-04-19 00:24:00,K1D43,0.0
13486,2016-04-19 00:27:00,K1D43,0.0
13487,2016-04-19 00:30:00,K1D43,0.0
13488,2016-04-19 00:33:00,K1D43,0.0
13489,2016-04-19 00:36:00,K1D43,0.0
13490,2016-04-19 00:39:00,K1D43,0.0
13491,2016-04-19 00:42:00,K1D43,0.0
13492,2016-04-19 00:45:00,K1D43,0.0
13493,2016-04-19 00:48:00,K1D43,20.0
13494,2016-04-19 00:51:00,K1D43,0.0
13495,2016-04-19 00:54:00,K1D43,0.0
13496,2016-04-19 00:57:00,K1D43,60.0
13497,2016-04-19 01:00:00,K1D43,0.0
13498,2016-04-19 01:03:00,K1D43,0.0
13499,2016-04-19 01:06:00,K1D43,20.0
13500,2016-04-19 01:09:00,K1D43,0.0
13501,2016-04-19 01:12:00,K1D43,0.0
13502,2016-04-19 01:15:00,K1D43,0.0
13503,2016-04-19 01:18:00,K1D43,0.0
13504,2016-04-19 01:21:00,K1D43,0.0
13505,2016-04-19 01:24:00,K1D43,20.0
13506,2016-04-19 01:27:00,K1D43,20.0
13507,2016-04-19 01:30:00,K1D43,0.0
13508,2016-04-19 01:33:00,K1D43,0.0
13509,2016-04-19 01:36:00,K1D43,0.0
13510,2016-04-19 01:39:00,K1D43,0.0
13511,2016-04-19 01:42:00,K1D43,0.0
13512,2016-04-19 01:45:00,K1D43,0.0
13513,2016-04-19 01:48:00,K1D43,20.0
13514,2016-04-19 01:51:00,K1D43,40.0
13515,2016-04-19 01:54:00,K1D43,0.0
13516,2016-04-19 01:57:00,K1D43,0.0
13517,2016-04-19 02:00:00,K1D43,0.0
13518,2016-04-19 02:03:00,K1D43,40.0
13519,2016-04-19 02:06:00,K1D43,20.0
13520,2016-04-19 02:09:00,K1D43,20.0
13521,2016-04-19 02:12:00,K1D43,0.0
13522,2016-04-19 02:15:00,K1D43,0.0
13523,2016-04-19 02:18:00,K1D43,0.0
13524,2016-04-19 02:21:00,K1D43,0.0
13525,2016-04-19 02:24:00,K1D43,60.0
13526,2016-04-19 02:27:00,K1D43,20.0
13527,2016-04-19 02:30:00,K1D43,40.0
13528,2016-04-19 02:33:00,K1D43,40.0
13529,2016-04-19 02:36:00,K1D43,40.0
13530,2016-04-19 02:39:00,K1D43,20.0
13531,2016-04-19 02:42:00,K1D43,0.0
13532,2016-04-19 02:45:00,K1D43,20.0
13533,2016-04-19 02:48:00,K1D43,40.0
13534,2016-04-19 02:51:00,K1D43,0.0
13535,2016-04-19 02:54:00,K1D43,60.0
13536,2016-04-19 02:57:00,K1D43,0.0
13537,2016-04-19 03:00:00,K1D43,40.0
13538,2016-04-19 03:03:00,K1D43,0.0
13539,2016-04-19 03:06:00,K1D43,80.0
13540,2016-04-19 03:09:00,K1D43,40.0
13541,2016-04-19 03:12:00,K1D43,60.0
13542,2016-04-19 03:15:00,K1D43,40.0
13543,2016-04-19 03:18:00,K1D43,80.0
13544,2016-04-19 03:21:00,K1D43,100.0
13545,2016-04-19 03:24:00,K1D43,140.0
13546,2016-04-19 03:27:00,K1D43,160.0
13547,2016-04-19 03:30:00,K1D43,200.0
13548,2016-04-19 03:33:00,K1D43,180.0
13549,2016-04-19 03:36:00,K1D43,220.0
13550,2016-04-19 03:39:00,K1D43,180.0
13551,2016-04-19 03:42:00,K1D43,280.0
13552,2016-04-19 03:45:00,K1D43,240.0
13553,2016-04-19 03:48:00,K1D43,340.0
13554,2016-04-19 03:51:00,K1D43,400.0
13555,2016-04-19 03:54:00,K1D43,240.0
13556,2016-04-19 03:57:00,K1D43,160.0
13557,2016-04-19 04:00:00,K1D43,320.0
13558,2016-04-19 04:03:00,K1D43,260.0
13559,2016-04-19 04:06:00,K1D43,280.0
13560,2016-04-19 04:09:00,K1D43,280.0
13561,2016-04-19 04:12:00,K1D43,400.0
13562,2016-04-19 04:15:00,K1D43,520.0
13563,2016-04-19 04:18:00,K1D43,500.0
13564,2016-04-19 04:21:00,K1D43,600.0
13565,2016-04-19 04:24:00,K1D43,500.0
13566,2016-04-19 04:27:00,K1D43,640.0
13567,2016-04-19 04:30:00,K1D43,680.0
13568,2016-04-19 04:33:00,K1D43,660.0
13569,2016-04-19 04:36:00,K1D43,660.0
13570,2016-04-19 04:39:00,K1D43,800.0
13571,2016-04-19 04:42:00,K1D43,500.0
13572,2016-04-19 04:45:00,K1D43,640.0
13573,2016-04-19 04:48:00,K1D43,740.0
13574,2016-04-19 04:51:00,K1D43,800.0
13575,2016-04-19 04:54:00,K1D43,820.0
13576,2016-04-19 04:57:00,K1D43,540.0
13577,2016-04-19 05:00:00,K1D43,1000.0
13578,2016-04-19 05:03:00,K1D43,860.0
13579,2016-04-19 05:06:00,K1D43,660.0
13580,2016-04-19 05:09:00,K1D43,960.0
13581,2016-04-19 05:12:00,K1D43,940.0
13582,2016-04-19 05:15:00,K1D43,640.0
13583,2016-04-19 05:18:00,K1D43,820.0
13584,2016-04-19 05:21:00,K1D43,480.0
13585,2016-04-19 05:24:00,K1D43,860.0
13586,2016-04-19 05:27:00,K1D43,840.0
13587,2016-04-19 05:30:00,K1D43,700.0
13588,2016-04-19 05:33:00,K1D43,860.0
13589,2016-04-19 05:36:00,K1D43,740.0
13590,2016-04-19 05:39:00,K1D43,780.0
13591,2016-04-19 05:42:00,K1D43,980.0
13592,2016-04-19 05:45:00,K1D43,760.0
13593,2016-04-19 05:48:00,K1D43,860.0
13594,2016-04-19 05:51:00,K1D43,840.0
13595,2016-04-19 05:54:00,K1D43,1040.0
13596,2016-04-19 05:57:00,K1D43,920.0
13597,2016-04-19 06:00:00,K1D43,800.0
13598,2016-04-19 06:03:00,K1D43,920.0
13599,2016-04-19 06:06:00,K1D43,680.0
13600,2016-04-19 06:09:00,K1D43,960.0
13601,2016-04-19 06:12:00,K1D43,640.0
13602,2016-04-19 06:15:00,K1D43,620.0
13603,2016-04-19 06:18:00,K1D43,860.0
13604,2016-04-19 06:21:00,K1D43,720.0
13605,2016-04-19 06:24:00,K1D43,740.0
13606,2016-04-19 06:27:00,K1D43,860.0
13607,2016-04-19 06:30:00,K1D43,700.0
13608,2016-04-19 06:33:00,K1D43,740.0
13609,2016-04-19 06:36:00,K1D43,560.0
13610,2016-04-19 06:39:00,K1D43,820.0
13611,2016-04-19 06:42:00,K1D43,740.0
13612,2016-04-19 06:45:00,K1D43,620.0
13613,2016-04-19 06:48:00,K1D43,700.0
13614,2016-04-19 06:51:00,K1D43,980.0
13615,2016-04-19 06:54:00,K1D43,720.0
13616,2016-04-19 06:57:00,K1D43,640.0
13617,2016-04-19 07:00:00,K1D43,820.0
13618,2016-04-19 07:03:00,K1D43,680.0
13619,2016-04-19 07:06:00,K1D43,640.0
13620,2016-04-19 07:09:00,K1D43,700.0
13621,2016-04-19 07:12:00,K1D43,740.0
13622,2016-04-19 07:15:00,K1D43,840.0
13623,2016-04-19 07:18:00,K1D43,620.0
13624,2016-04-19 07:21:00,K1D43,780.0
13625,2016-04-19 07:24:00,K1D43,960.0
13626,2016-04-19 07:27:00,K1D43,500.0
13627,2016-04-19 07:30:00,K1D43,920.0
13628,2016-04-19 07:33:00,K1D43,760.0
13629,2016-04-19 07:36:00,K1D43,720.0
13630,2016-04-19 07:39:00,K1D43,720.0
13631,2016-04-19 07:42:00,K1D43,720.0
13632,2016-04-19 07:45:00,K1D43,680.0
13633,2016-04-19 07:48:00,K1D43,680.0
13634,2016-04-19 07:51:00,K1D43,880.0
13635,2016-04-19 07:54:00,K1D43,880.0
13636,2016-04-19 07:57:00,K1D43,960.0
13637,2016-04-19 08:00:00,K1D43,720.0
13638,2016-04-19 08:03:00,K1D43,740.0
13639,2016-04-19 08:06:00,K1D43,640.0
13640,2016-04-19 08:09:00,K1D43,600.0
13641,2016-04-19 08:12:00,K1D43,480.0
13642,2016-04-19 08:15:00,K1D43,740.0
13643,2016-04-19 08:18:00,K1D43,560.0
13644,2016-04-19 08:21:00,K1D43,440.0
13645,2016-04-19 08:24:00,K1D43,420.0
13646,2016-04-19 08:27:00,K1D43,440.0
13647,2016-04-19 08:30:00,K1D43,520.0
13648,2016-04-19 08:33:00,K1D43,540.0
13649,2016-04-19 08:36:00,K1D43,580.0
13650,2016-04-19 08:39:00,K1D43,400.0
13651,2016-04-19 08:42:00,K1D43,620.0
13652,2016-04-19 08:45:00,K1D43,580.0
13653,2016-04-19 08:48:00,K1D43,540.0
13654,2016-04-19 08:51:00,K1D43,360.0
13655,2016-04-19 08:54:00,K1D43,320.0
13656,2016-04-19 08:57:00,K1D43,420.0
13657,2016-04-19 09:00:00,K1D43,720.0
13658,2016-04-19 09:03:00,K1D43,660.0
13659,2016-04-19 09:06:00,K1D43,440.0
13660,2016-04-19 09:09:00,K1D43,400.0
13661,2016-04-19 09:12:00,K1D43,560.0
13662,2016-04-19 09:15:00,K1D43,620.0
13663,2016-04-19 09:18:00,K1D43,460.0
13664,2016-04-19 09:21:00,K1D43,360.0
13665,2016-04-19 09:24:00,K1D43,320.0
13666,2016-04-19 09:27:00,K1D43,400.0
13667,2016-04-19 09:30:00,K1D43,480.0
13668,2016-04-19 09:33:00,K1D43,460.0
13669,2016-04-19 09:36:00,K1D43,480.0
13670,2016-04-19 09:39:00,K1D43,560.0
13671,2016-04-19 09:42:00,K1D43,620.0
13672,2016-04-19 09:45:00,K1D43,640.0
13673,2016-04-19 09:48:00,K1D43,460.0
13674,2016-04-19 09:51:00,K1D43,580.0
13675,2016-04-19 09:54:00,K1D43,520.0
13676,2016-04-19 09:57:00,K1D43,420.0
13677,2016-04-19 10:00:00,K1D43,440.0
13678,2016-04-19 10:03:00,K1D43,400.0
13679,2016-04-19 10:06:00,K1D43,300.0
13680,2016-04-19 10:09:00,K1D43,500.0
13681,2016-04-19 10:12:00,K1D43,380.0
13682,2016-04-19 10:15:00,K1D43,520.0
13683,2016-04-19 10:18:00,K1D43,420.0
13684,2016-04-19 10:21:00,K1D43,580.0
13685,2016-04-19 10:24:00,K1D43,580.0
13686,2016-04-19 10:27:00,K1D43,440.0
13687,2016-04-19 10:30:00,K1D43,520.0
13688,2016-04-19 10:33:00,K1D43,400.0
13689,2016-04-19 10:36:00,K1D43,460.0
13690,2016-04-19 10:39:00,K1D43,480.0
13691,2016-04-19 10:42:00,K1D43,640.0
13692,2016-04-19 10:45:00,K1D43,440.0
13693,2016-04-19 10:48:00,K1D43,420.0
13694,2016-04-19 10:51:00,K1D43,820.0
13695,2016-04-19 10:54:00,K1D43,400.0
13696,2016-04-19 10:57:00,K1D43,400.0
13697,2016-04-19 11:00:00,K1D43,600.0
13698,2016-04-19 11:03:00,K1D43,280.0
13699,2016-04-19 11:06:00,K1D43,620.0
13700,2016-04-19 11:09:00,K1D43,860.0
13701,2016-04-19 11:12:00,K1D43,640.0
13702,2016-04-19 11:15:00,K1D43,460.0
13703,2016-04-19 11:18:00,K1D43,420.0
13704,2016-04-19 11:21:00,K1D43,500.0
13705,2016-04-19 11:24:00,K1D43,440.0
13706,2016-04-19 11:27:00,K1D43,340.0
13707,2016-04-19 11:30:00,K1D43,500.0
13708,2016-04-19 11:33:00,K1D43,660.0
13709,2016-04-19 11:36:00,K1D43,500.0
13710,2016-04-19 11:39:00,K1D43,780.0
13711,2016-04-19 11:42:00,K1D43,840.0
13712,2016-04-19 11:45:00,K1D43,440.0
13713,2016-04-19 11:48:00,K1D43,760.0
13714,2016-04-19 11:51:00,K1D43,520.0
13715,2016-04-19 11:54:00,K1D43,560.0
13716,2016-04-19 11:57:00,K1D43,380.0
13717,2016-04-19 12:00:00,K1D43,640.0
13718,2016-04-19 12:03:00,K1D43,620.0
13719,2016-04-19 12:06:00,K1D43,480.0
13720,2016-04-19 12:09:00,K1D43,620.0
13721,2016-04-19 12:12:00,K1D43,500.0
13722,2016-04-19 12:15:00,K1D43,540.0
13723,2016-04-19 12:18:00,K1D43,500.0
13724,2016-04-19 12:21:00,K1D43,540.0
13725,2016-04-19 12:24:00,K1D43,460.0
13726,2016-04-19 12:27:00,K1D43,520.0
13727,2016-04-19 12:30:00,K1D43,680.0
13728,2016-04-19 12:33:00,K1D43,600.0
13729,2016-04-19 12:36:00,K1D43,600.0
13730,2016-04-19 12:39:00,K1D43,780.0
13731,2016-04-19 12:42:00,K1D43,640.0
13732,2016-04-19 12:45:00,K1D43,740.0
13733,2016-04-19 12:48:00,K1D43,540.0
13734,2016-04-19 12:51:00,K1D43,580.0
13735,2016-04-19 12:54:00,K1D43,500.0
13736,2016-04-19 12:57:00,K1D43,540.0
13737,2016-04-19 13:00:00,K1D43,440.0
13738,2016-04-19 13:03:00,K1D43,540.0
13739,2016-04-19 13:06:00,K1D43,720.0
13740,2016-04-19 13:09:00,K1D43,460.0
13741,2016-04-19 13:12:00,K1D43,540.0
13742,2016-04-19 13:15:00,K1D43,700.0
13743,2016-04-19 13:18:00,K1D43,620.0
13744,2016-04-19 13:21:00,K1D43,720.0
13745,2016-04-19 13:24:00,K1D43,440.0
13746,2016-04-19 13:27:00,K1D43,560.0
13747,2016-04-19 13:30:00,K1D43,880.0
13748,2016-04-19 13:33:00,K1D43,680.0
13749,2016-04-19 13:36:00,K1D43,860.0
13750,2016-04-19 13:39:00,K1D43,660.0
13751,2016-04-19 13:42:00,K1D43,500.0
13752,2016-04-19 13:45:00,K1D43,920.0
13753,2016-04-19 13:48:00,K1D43,780.0
13754,2016-04-19 13:51:00,K1D43,500.0
13755,2016-04-19 13:54:00,K1D43,700.0
13756,2016-04-19 13:57:00,K1D43,860.0
13757,2016-04-19 14:00:00,K1D43,560.0
13758,2016-04-19 14:03:00,K1D43,580.0
13759,2016-04-19 14:06:00,K1D43,820.0
13760,2016-04-19 14:09:00,K1D43,700.0
13761,2016-04-19 14:12:00,K1D43,700.0
13762,2016-04-19 14:15:00,K1D43,820.0
13763,2016-04-19 14:18:00,K1D43,800.0
13764,2016-04-19 14:21:00,K1D43,440.0
13765,2016-04-19 14:24:00,K1D43,600.0
13766,2016-04-19 14:27:00,K1D43,800.0
13767,2016-04-19 14:30:00,K1D43,600.0
13768,2016-04-19 14:33:00,K1D43,540.0
13769,2016-04-19 14:36:00,K1D43,660.0
13770,2016-04-19 14:39:00,K1D43,860.0
13771,2016-04-19 14:42:00,K1D43,480.0
13772,2016-04-19 14:45:00,K1D43,800.0
13773,2016-04-19 14:48:00,K1D43,800.0
13774,2016-04-19 14:51:00,K1D43,660.0
13775,2016-04-19 14:54:00,K1D43,700.0
13776,2016-04-19 14:57:00,K1D43,540.0
13777,2016-04-19 15:00:00,K1D43,840.0
13778,2016-04-19 15:03:00,K1D43,680.0
13779,2016-04-19 15:06:00,K1D43,820.0
13780,2016-04-19 15:09:00,K1D43,820.0
13781,2016-04-19 15:12:00,K1D43,560.0
13782,2016-04-19 15:15:00,K1D43,880.0
13783,2016-04-19 15:18:00,K1D43,800.0
13784,2016-04-19 15:21:00,K1D43,820.0
13785,2016-04-19 15:24:00,K1D43,720.0
13786,2016-04-19 15:27:00,K1D43,500.0
13787,2016-04-19 15:30:00,K1D43,860.0
13788,2016-04-19 15:33:00,K1D43,680.0
13789,2016-04-19 15:36:00,K1D43,500.0
13790,2016-04-19 15:39:00,K1D43,760.0
13791,2016-04-19 15:42:00,K1D43,580.0
13792,2016-04-19 15:45:00,K1D43,800.0
13793,2016-04-19 15:48:00,K1D43,380.0
13794,2016-04-19 15:51:00,K1D43,620.0
13795,2016-04-19 15:54:00,K1D43,840.0
13796,2016-04-19 15:57:00,K1D43,540.0
13797,2016-04-19 16:00:00,K1D43,720.0
13798,2016-04-19 16:03:00,K1D43,620.0
13799,2016-04-19 16:06:00,K1D43,560.0
13800,2016-04-19 16:09:00,K1D43,720.0
13801,2016-04-19 16:12:00,K1D43,680.0
13802,2016-04-19 16:15:00,K1D43,600.0
13803,2016-04-19 16:18:00,K1D43,660.0
13804,2016-04-19 16:21:00,K1D43,560.0
13805,2016-04-19 16:24:00,K1D43,740.0
13806,2016-04-19 16:27:00,K1D43,680.0
13807,2016-04-19 16:30:00,K1D43,680.0
13808,2016-04-19 16:33:00,K1D43,720.0
13809,2016-04-19 16:36:00,K1D43,520.0
13810,2016-04-19 16:39:00,K1D43,740.0
13811,2016-04-19 16:42:00,K1D43,640.0
13812,2016-04-19 16:45:00,K1D43,840.0
13813,2016-04-19 16:48:00,K1D43,580.0
13814,2016-04-19 16:51:00,K1D43,720.0
13815,2016-04-19 16:54:00,K1D43,800.0
13816,2016-04-19 16:57:00,K1D43,640.0
13817,2016-04-19 17:00:00,K1D43,760.0
13818,2016-04-19 17:03:00,K1D43,700.0
13819,2016-04-19 17:06:00,K1D43,860.0
13820,2016-04-19 17:09:00,K1D43,700.0
13821,2016-04-19 17:12:00,K1D43,580.0
13822,2016-04-19 17:15:00,K1D43,420.0
13823,2016-04-19 17:18:00,K1D43,700.0
13824,2016-04-19 17:21:00,K1D43,680.0
13825,2016-04-19 17:24:00,K1D43,680.0
13826,2016-04-19 17:27:00,K1D43,440.0
13827,2016-04-19 17:30:00,K1D43,740.0
13828,2016-04-19 17:33:00,K1D43,640.0
13829,2016-04-19 17:36:00,K1D43,800.0
13830,2016-04-19 17:39:00,K1D43,580.0
13831,2016-04-19 17:42:00,K1D43,460.0
13832,2016-04-19 17:45:00,K1D43,560.0
13833,2016-04-19 17:48:00,K1D43,400.0
13834,2016-04-19 17:51:00,K1D43,600.0
13835,2016-04-19 17:54:00,K1D43,380.0
13836,2016-04-19 17:57:00,K1D43,400.0
13837,2016-04-19 18:00:00,K1D43,300.0
13838,2016-04-19 18:03:00,K1D43,340.0
13839,2016-04-19 18:06:00,K1D43,300.0
13840,2016-04-19 18:09:00,K1D43,400.0
13841,2016-04-19 18:12:00,K1D43,560.0
13842,2016-04-19 18:15:00,K1D43,340.0
13843,2016-04-19 18:18:00,K1D43,360.0
13844,2016-04-19 18:21:00,K1D43,280.0
13845,2016-04-19 18:24:00,K1D43,380.0
13846,2016-04-19 18:27:00,K1D43,380.0
13847,2016-04-19 18:30:00,K1D43,220.0
13848,2016-04-19 18:33:00,K1D43,360.0
13849,2016-04-19 18:36:00,K1D43,380.0
13850,2016-04-19 18:39:00,K1D43,160.0
13851,2016-04-19 18:42:00,K1D43,260.0
13852,2016-04-19 18:45:00,K1D43,280.0
13853,2016-04-19 18:48:00,K1D43,260.0
13854,2016-04-19 18:51:00,K1D43,200.0
13855,2016-04-19 18:54:00,K1D43,280.0
13856,2016-04-19 18:57:00,K1D43,240.0
13857,2016-04-19 19:00:00,K1D43,160.0
13858,2016-04-19 19:03:00,K1D43,180.0
13859,2016-04-19 19:06:00,K1D43,160.0
13860,2016-04-19 19:09:00,K1D43,200.0
13861,2016-04-19 19:12:00,K1D43,200.0
13862,2016-04-19 19:15:00,K1D43,120.0
13863,2016-04-19 19:18:00,K1D43,220.0
13864,2016-04-19 19:21:00,K1D43,180.0
13865,2016-04-19 19:24:00,K1D43,160.0
13866,2016-04-19 19:27:00,K1D43,80.0
13867,2016-04-19 19:30:00,K1D43,200.0
13868,2016-04-19 19:33:00,K1D43,160.0
13869,2016-04-19 19:36:00,K1D43,140.0
13870,2016-04-19 19:39:00,K1D43,180.0
13871,2016-04-19 19:42:00,K1D43,120.0
13872,2016-04-19 19:45:00,K1D43,220.0
13873,2016-04-19 19:48:00,K1D43,160.0
13874,2016-04-19 19:51:00,K1D43,180.0
13875,2016-04-19 19:54:00,K1D43,100.0
13876,2016-04-19 19:57:00,K1D43,160.0
13877,2016-04-19 20:00:00,K1D43,100.0
13878,2016-04-19 20:03:00,K1D43,140.0
